time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,new_ehc_plans,mainstream_la_maintained,mainstream_la_maintained_resourced_provision,mainstream_la_maintained_senunit,mainstream_academy,mainstream_academy_resourced_provision,mainstream_academy_senunit,mainstream_free_school,mainstream_free_school_resourced_provision,mainstream_free_school_senunit,mainstream_independent,mainstream_total,mainstream_total_pc,special_la_maintained,special_academy_free,special_independent,special_non_maintained,special_total,special_total_pc,ap_pru_academy,ap_pru_free_school,ap_pru_la_maintained,ap_pru_total,AP_PRU_total_pc,general_fe_tertiary_colleges,specialist_post_16_institutions,ukrlp_provider,fe_total,fe_total_pc,elective_home_education,other_arrangements_la,other_arrangements_parents,online_provider,w_settings,other_schools,other_placement_settings,neet,neet_ntci,neet_other,neet_other_csa,ed_elsewhere,ed_elsewhere_pc,nm_early_years,nm_early_years_pc,placement_unknown,placement_unknown_pc,await_prov_2022,perm_ex_2022
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 14,13,4,0,0,5,0,0,0,0,0,0,9,69.2,1,0,0,0,1,7.7,0,0,2,2,15.4,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,7.7,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 15,10,2,0,0,5,0,0,0,0,0,0,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,x,x,x,0,0,0,0,0,2,20,0,0,1,10,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 16,9,1,0,0,0,0,0,0,0,0,0,1,11.1,0,0,0,0,0,0,0,0,1,1,11.1,3,0,1,4,44.4,0,0,0,x,x,x,0,2,0,0,0,2,22.2,0,0,1,11.1,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.3,0,0,0,0,0,1,0,0,1,33.3,0,0,0,x,x,x,0,1,0,0,0,1,33.3,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,50,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 4,80,22,0,0,26,0,0,1,0,0,0,49,61.3,26,0,0,0,26,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,1,0,1,1.3,4,5,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 5,44,12,0,0,14,0,0,2,0,0,0,28,63.6,16,0,0,0,16,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 6,17,8,0,0,7,0,0,1,0,0,0,16,94.1,1,0,0,0,1,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 7,17,8,0,0,2,0,0,0,0,0,0,10,58.8,7,0,0,0,7,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 8,17,8,0,0,5,0,0,0,0,0,0,13,76.5,3,0,0,0,3,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,5.9,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age when plan started,age 9,14,9,0,0,4,0,0,0,0,0,0,13,92.9,1,0,0,0,1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Any other ethnic group,8,3,0,0,1,0,0,0,0,0,0,4,50,1,0,0,0,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,25,1,12.5,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Asian - Any other Asian background,12,2,0,0,2,0,0,0,0,0,0,4,33.3,8,0,0,0,8,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Asian - Bangladeshi,3,1,0,0,0,0,0,0,0,0,0,1,33.3,2,0,0,0,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Asian - Chinese,4,1,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,50,1,25,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Asian - Indian,11,5,0,0,4,0,0,0,0,0,0,9,81.8,2,0,0,0,2,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Asian - Pakistani,7,3,0,0,0,0,0,1,0,0,0,4,57.1,3,0,0,0,3,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Black - Any other Black background,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Black - Black African,11,5,0,0,4,0,0,0,0,0,0,9,81.8,2,0,0,0,2,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Black - Black Caribbean,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Mixed - Any other Mixed background,4,1,1,0,0,0,0,2,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Mixed - White and Asian,7,2,0,0,2,0,0,0,0,0,0,4,57.1,3,0,0,0,3,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Mixed - White and Black African,3,1,0,0,1,0,0,0,0,0,0,2,66.7,1,0,0,0,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Mixed - White and Black Caribbean,5,1,0,0,1,0,0,0,0,0,0,2,40,1,1,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,20,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,Unclassified,7,1,0,0,2,0,0,0,0,0,0,3,42.9,0,2,0,0,2,28.6,0,0,0,0,0,0,0,1,1,14.3,0,0,0,x,x,x,0,0,0,1,0,1,14.3,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,White - Any other White background,18,8,0,0,2,0,0,0,0,0,0,10,55.6,6,0,0,0,6,33.3,0,0,0,0,0,1,0,0,1,5.6,0,0,0,x,x,x,0,0,0,0,0,0,0,1,5.6,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,White - Gypsy/Roma,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,1,1,50,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Ethnicity,White - White British,188,57,1,0,71,0,0,3,0,0,1,133,70.7,33,4,1,0,38,20.2,0,0,4,4,2.1,3,0,1,4,2.1,2,1,0,x,x,x,0,3,0,0,1,7,3.7,1,0.5,1,0.5,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,New EHC plans,New EHC plans,292,91,2,0,92,0,0,6,0,0,1,192,65.8,63,7,1,0,71,24.3,0,0,4,4,1.4,4,0,2,6,2.1,2,1,0,x,x,x,0,3,0,1,3,10,3.4,6,2.1,3,1,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Sex,Female,85,19,2,0,32,0,0,3,0,0,1,57,67.1,17,1,0,0,18,21.2,0,0,0,0,0,3,0,0,3,3.5,0,0,0,x,x,x,0,2,0,0,2,4,4.7,3,3.5,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Sex,Male,207,72,0,0,60,0,0,3,0,0,0,135,65.2,46,6,1,0,53,25.6,0,0,4,4,1.9,1,0,2,3,1.4,2,1,0,x,x,x,0,1,0,1,1,6,2.9,3,1.4,3,1.4,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 10,17,12,0,0,5,0,0,0,0,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 11,20,4,0,0,14,0,0,1,0,0,0,19,95,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 12,6,0,0,0,4,0,0,2,0,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 13,6,1,0,0,2,0,0,2,0,0,0,5,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,16.7,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 14,6,1,0,0,3,0,0,1,0,0,0,5,83.3,0,0,1,0,1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 15,5,1,0,0,1,0,0,1,0,0,0,3,60,0,0,1,0,1,20,0,0,1,1,20,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 16,6,5,0,0,1,0,0,0,0,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,1,0,0,0,1,50,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,2,1,0,0,3,100,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 19,1,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 20 and over,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,1,0,0,1,100,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,100,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 4,24,15,0,0,1,0,0,2,0,0,0,18,75,2,0,0,0,2,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,3,12.5,1,4.2,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 5,19,11,0,0,6,0,0,0,0,0,0,17,89.5,1,1,0,0,2,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 6,11,7,0,0,3,0,0,0,0,0,0,10,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,9.1,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 7,13,8,0,0,3,0,0,0,0,0,1,12,92.3,0,0,0,1,1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 8,5,5,0,0,0,0,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age when plan started,age 9,15,9,0,0,4,0,0,0,0,0,0,13,86.7,0,0,2,0,2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Asian - Any other Asian background,3,2,0,0,1,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Asian - Chinese,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Asian - Indian,2,1,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Asian - Pakistani,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,100,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Black - Any other Black background,1,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Black - Black African,1,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Mixed - White and Asian,3,2,0,0,0,0,0,0,0,0,0,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,1,0,0,1,33.3,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Mixed - White and Black African,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,100,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Mixed - White and Black Caribbean,5,5,0,0,0,0,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,Unclassified,6,3,0,0,2,0,0,0,0,0,0,5,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,1,16.7,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,White - Any other White background,10,6,0,0,3,0,0,0,0,0,0,9,90,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Ethnicity,White - White British,127,59,0,0,40,0,0,9,0,0,1,109,85.8,3,0,5,1,9,7.1,0,0,1,1,0.8,0,0,0,0,0,0,0,0,x,x,x,0,3,1,0,0,4,3.1,3,2.4,1,0.8,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,New EHC plans,New EHC plans,161,80,0,0,47,0,0,9,0,0,1,137,85.1,4,1,5,1,11,6.8,0,0,1,1,0.6,0,0,0,0,0,0,0,0,x,x,x,0,3,2,0,0,5,3.1,4,2.5,3,1.9,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Sex,Female,51,19,0,0,21,0,0,3,0,0,1,44,86.3,1,1,1,0,3,5.9,0,0,1,1,2,0,0,0,0,0,0,0,0,x,x,x,0,3,0,0,0,3,5.9,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Sex,Male,110,61,0,0,26,0,0,6,0,0,0,93,84.5,3,0,4,1,8,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,2,0,0,2,1.8,4,3.6,3,2.7,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 10,4,2,0,0,2,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 11,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 12,3,0,0,0,3,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 13,5,0,0,0,3,0,0,0,0,0,0,3,60,0,0,1,0,1,20,1,0,0,1,20,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 14,3,0,0,0,2,0,0,0,0,0,0,2,66.7,0,0,1,0,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,x,x,x,0,0,0,0,0,1,50,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,2,100,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 4,20,11,1,0,3,0,0,0,0,0,0,15,75,2,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,3,15,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 5,5,2,0,0,3,0,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 6,10,6,0,0,4,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 7,13,8,1,0,3,0,0,0,0,0,0,12,92.3,1,0,0,0,1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 8,12,10,0,0,2,0,0,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age when plan started,age 9,5,2,0,0,3,0,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Ethnicity,Any other ethnic group,2,1,0,0,1,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Ethnicity,Asian - Bangladeshi,1,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Ethnicity,Asian - Chinese,1,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Ethnicity,Asian - Indian,5,2,0,0,1,0,0,0,0,0,0,3,60,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,1,20,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Ethnicity,Asian - Pakistani,8,3,0,0,5,0,0,0,0,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
2022,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Ethnicity,Black - Any other Black background,1,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,x
