time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,age,ehcp_or_statement,num_new_plans,pc_new_plans
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Age 5 to 10,Statement,66,41.7722
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Age 5 to 10,Total,66,41.77215
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Total,Statement,158,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Total,Total,158,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Under 5,Statement,46,29.1139
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,Under 5,Total,46,29.11392
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age 11 to 15,Statement,31,16.6667
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age 11 to 15,Total,31,16.66667
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age 16 to 19,Total,0,0
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age 5 to 10,Statement,88,47.3118
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Age 5 to 10,Total,88,47.31183
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Total,Statement,186,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Total,Total,186,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Under 5,Statement,67,36.0215
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,Under 5,Total,67,36.02151
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Age 11 to 15,Statement,25,19.5313
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Age 11 to 15,Total,25,19.53125
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Age 16 to 19,Statement,3,2.34375
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Age 16 to 19,Total,3,2.34375
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Age 5 to 10,Statement,46,35.9375
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Age 5 to 10,Total,46,35.9375
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Total,Statement,128,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Total,Total,128,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Under 5,Statement,54,42.1875
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,Under 5,Total,54,42.1875
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age 11 to 15,Statement,25,21.5517
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age 11 to 15,Total,25,21.55172
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age 16 to 19,Statement,2,1.72414
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age 16 to 19,Total,2,1.72414
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age 5 to 10,Statement,52,44.8276
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Age 5 to 10,Total,52,44.82759
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Total,Statement,116,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Total,Total,116,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Under 5,Statement,37,31.8966
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,Under 5,Total,37,31.89655
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Age 11 to 15,Statement,38,29.0076
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Age 11 to 15,Total,38,29.00763
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Age 16 to 19,Statement,2,1.52672
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Age 16 to 19,Total,2,1.52672
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Age 5 to 10,Statement,61,46.5649
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Age 5 to 10,Total,61,46.56489
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Total,Statement,131,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Total,Total,131,100
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Under 5,Statement,30,22.9008
2009,Calendar year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,Under 5,Total,30,22.90076
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Age 11 to 15,EHCP,z,z
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Age 11 to 15,Statement,1115,25.2605
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Age 11 to 15,Total,1115,25.26053
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Age 16 to 19,EHCP,z,z
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Age 16 to 19,Statement,10,0.22655
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Age 16 to 19,Total,10,0.22655
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Age 5 to 10,EHCP,z,z
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Age 5 to 10,Statement,2022,45.8088
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Age 5 to 10,Total,2022,45.80879
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Total,EHCP,z,z
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Total,Statement,4414,100
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Total,Total,4414,100
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Under 5,EHCP,z,z
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Under 5,Statement,1267,28.7041
2009,Calendar year,Regional,E92000001,England,E12000008,South East,,,,Under 5,Total,1267,28.70412
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Age 11 to 15,Statement,79,41.1458
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Age 11 to 15,Total,79,41.14583
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Age 16 to 19,Statement,1,0.52083
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Age 16 to 19,Total,1,0.52083
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Age 5 to 10,Statement,55,28.6458
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Age 5 to 10,Total,55,28.64583
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Total,Statement,192,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Total,Total,192,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Under 5,Statement,57,29.6875
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Under 5,Total,57,29.6875
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age 11 to 15,Statement,25,27.1739
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age 11 to 15,Total,25,27.17391
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age 16 to 19,Total,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age 5 to 10,Statement,37,40.2174
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Age 5 to 10,Total,37,40.21739
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Total,Statement,92,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Total,Total,92,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Under 5,Statement,30,32.6087
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Under 5,Total,30,32.6087
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Age 11 to 15,Statement,26,29.8851
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Age 11 to 15,Total,26,29.88506
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Age 16 to 19,Total,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Age 5 to 10,Statement,50,57.4713
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Age 5 to 10,Total,50,57.47126
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Total,Statement,87,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Total,Total,87,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Under 5,Statement,11,12.6437
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Under 5,Total,11,12.64368
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Age 11 to 15,Statement,15,16.6667
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Age 11 to 15,Total,15,16.66667
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Age 16 to 19,Total,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Age 5 to 10,Statement,47,52.2222
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Age 5 to 10,Total,47,52.22222
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Total,Statement,90,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Total,Total,90,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Under 5,Statement,28,31.1111
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Under 5,Total,28,31.11111
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Age 11 to 15,Statement,17,22.6667
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Age 11 to 15,Total,17,22.66667
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Age 16 to 19,Total,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Age 5 to 10,Statement,31,41.3333
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Age 5 to 10,Total,31,41.33333
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Total,Statement,75,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Total,Total,75,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Under 5,Statement,27,36
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Under 5,Total,27,36
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age 11 to 15,Statement,16,20
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age 11 to 15,Total,16,20
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age 16 to 19,Statement,1,1.25
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age 16 to 19,Total,1,1.25
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age 5 to 10,Statement,45,56.25
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Age 5 to 10,Total,45,56.25
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Total,Statement,80,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Total,Total,80,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Under 5,Statement,18,22.5
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Under 5,Total,18,22.5
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Age 11 to 15,Statement,17,22.973
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Age 11 to 15,Total,17,22.97297
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Age 16 to 19,Total,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Age 5 to 10,Statement,42,56.7568
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Age 5 to 10,Total,42,56.75676
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Total,Statement,74,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Total,Total,74,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Under 5,Statement,15,20.2703
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Under 5,Total,15,20.27027
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Age 11 to 15,Statement,32,19.6319
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Age 11 to 15,Total,32,19.6319
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Age 16 to 19,Total,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Age 5 to 10,Statement,92,56.4417
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Age 5 to 10,Total,92,56.44172
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Total,Statement,163,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Total,Total,163,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Under 5,Statement,39,23.9264
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Under 5,Total,39,23.92638
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Age 11 to 15,Statement,33,26.6129
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Age 11 to 15,Total,33,26.6129
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Age 16 to 19,Total,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Age 5 to 10,Statement,56,45.1613
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Age 5 to 10,Total,56,45.16129
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Total,Statement,124,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Total,Total,124,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Under 5,Statement,35,28.2258
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Under 5,Total,35,28.22581
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Age 11 to 15,Statement,11,11.2245
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Age 11 to 15,Total,11,11.22449
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Age 16 to 19,Total,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Age 5 to 10,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Age 5 to 10,Statement,60,61.2245
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Age 5 to 10,Total,60,61.22449
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Total,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Total,Statement,98,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Total,Total,98,100
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Under 5,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Under 5,Statement,27,27.551
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Under 5,Total,27,27.55102
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age 11 to 15,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age 11 to 15,Statement,19,22.3529
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age 11 to 15,Total,19,22.35294
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age 16 to 19,EHCP,z,z
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age 16 to 19,Statement,0,0
2009,Calendar year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Age 16 to 19,Total,0,0
