time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,num_caseload,pc_caseload
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Any other Black/African/Caribbean background,35,1.126126126
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Any other Mixed/Multiple ethnic background,93,2.992277992
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Any other White background,79,2.541827542
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Any other ethnic group,47,1.512226512
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Bangladeshi,89,2.863577864
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Caribbean,127,4.086229086
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Chinese,8,0.257400257
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1472,47.36164736
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Gypsy/Roma,5,0.160875161
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Indian,245,7.882882883
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Irish,7,0.225225225
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Irish traveller,1,0.032175032
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Pakistani,289,9.298584299
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,Unknown,210,6.756756757
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,White and Asian,47,1.512226512
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,White and Black African,21,0.675675676
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity minor,White and Black Caribbean,120,3.861003861
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Sex,Female,825,26.54440154
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Sex,Male,2283,73.45559846
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Sex,Not specified,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Total,Total,3108,100
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity major,Asian/Asian British,221,10.0591716
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity major,Black/African/Caribbean/Black British,51,2.321347292
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity major,Mixed/Multiple ethnic groups,170,7.737824306
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity major,Other ethnic group,27,1.228948566
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity major,Unknown,125,5.689576695
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity major,White,1603,72.96313154
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,African,16,0.728265817
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Any other Asian background,23,1.046882112
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Any other Black/African/Caribbean background,10,0.455166136
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Any other Mixed/Multiple ethnic background,27,1.228948566
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Any other White background,41,1.866181156
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Any other ethnic group,27,1.228948566
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Bangladeshi,12,0.546199363
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Caribbean,25,1.137915339
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Chinese,10,0.455166136
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1548,70.4597178
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Gypsy/Roma,3,0.136549841
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Indian,73,3.32271279
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Irish,9,0.409649522
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Irish traveller,2,0.091033227
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Pakistani,103,4.688211197
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,Unknown,125,5.689576695
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,White and Asian,39,1.775147929
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,White and Black African,11,0.500682749
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Ethnicity minor,White and Black Caribbean,93,4.233045061
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Sex,Female,605,27.53755121
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Sex,Male,1591,72.41693218
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Sex,Not specified,1,0.045516614
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Total,Total,2197,100
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity major,Asian/Asian British,580,16.97892272
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity major,Black/African/Caribbean/Black British,188,5.503512881
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity major,Mixed/Multiple ethnic groups,265,7.757611241
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity major,Other ethnic group,24,0.702576112
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity major,Unknown,78,2.283372365
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity major,White,2281,66.77400468
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,African,99,2.898126464
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Any other Asian background,59,1.727166276
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Any other Black/African/Caribbean background,31,0.907494145
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Any other Mixed/Multiple ethnic background,66,1.932084309
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Any other White background,76,2.224824356
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Any other ethnic group,24,0.702576112
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Bangladeshi,83,2.429742389
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Caribbean,58,1.697892272
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Chinese,7,0.204918033
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,2175,63.67096019
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Gypsy/Roma,11,0.322014052
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Indian,122,3.571428571
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Irish,16,0.468384075
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Irish traveller,3,0.087822014
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Pakistani,309,9.045667447
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,Unknown,78,2.283372365
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,White and Asian,63,1.844262295
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,White and Black African,15,0.43911007
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Ethnicity minor,White and Black Caribbean,121,3.542154567
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Sex,Female,980,28.68852459
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Sex,Male,2436,71.31147541
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Sex,Not specified,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Total,Total,3416,100
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity major,Asian/Asian British,364,13.60239163
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity major,Black/African/Caribbean/Black British,281,10.50074738
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity major,Mixed/Multiple ethnic groups,366,13.67713004
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity major,Other ethnic group,36,1.34529148
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity major,Unknown,148,5.53064275
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity major,White,1481,55.34379671
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,African,142,5.306427504
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Any other Asian background,64,2.391629297
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Any other Black/African/Caribbean background,33,1.233183857
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Any other Mixed/Multiple ethnic background,78,2.914798206
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Any other White background,91,3.400597907
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Any other ethnic group,36,1.34529148
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Bangladeshi,2,0.074738416
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Caribbean,106,3.961136024
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Chinese,3,0.112107623
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1375,51.38266069
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Gypsy/Roma,8,0.298953662
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Indian,229,8.55754858
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Irish,5,0.186846039
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Irish traveller,2,0.074738416
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Pakistani,66,2.466367713
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,Unknown,148,5.53064275
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,White and Asian,43,1.606875934
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,White and Black African,33,1.233183857
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Ethnicity minor,White and Black Caribbean,212,7.922272048
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Sex,Female,749,27.98953662
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Sex,Male,1926,71.97309417
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Sex,Not known,1,0.037369208
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Sex,Not specified,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Total,Total,2676,100
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity major,Asian/Asian British,240,3.513909224
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity major,Black/African/Caribbean/Black British,73,1.068814056
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity major,Mixed/Multiple ethnic groups,253,3.704245974
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity major,Other ethnic group,27,0.395314788
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity major,Unknown,434,6.35431918
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity major,White,5803,84.96339678
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,African,38,0.55636896
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Any other Asian background,54,0.790629575
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Any other Black/African/Caribbean background,14,0.204978038
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Any other Mixed/Multiple ethnic background,90,1.317715959
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Any other White background,142,2.079062958
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Any other ethnic group,27,0.395314788
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Bangladeshi,3,0.043923865
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Caribbean,21,0.307467057
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Chinese,13,0.19033675
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,5638,82.54758419
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Gypsy/Roma,12,0.175695461
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Indian,39,0.571010249
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Irish,10,0.146412884
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Irish traveller,1,0.014641288
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Pakistani,131,1.918008785
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,Unknown,434,6.35431918
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,White and Asian,45,0.65885798
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,White and Black African,29,0.424597365
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Ethnicity minor,White and Black Caribbean,89,1.303074671
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Sex,Female,1903,27.86237189
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Sex,Male,4927,72.13762811
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Sex,Not specified,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Total,Total,6830,100
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity major,Asian/Asian British,298,10.75036075
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity major,Black/African/Caribbean/Black British,102,3.67965368
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity major,Mixed/Multiple ethnic groups,144,5.194805195
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity major,Other ethnic group,39,1.406926407
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity major,Unknown,226,8.152958153
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity major,White,1963,70.81529582
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,African,73,2.633477633
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Any other Asian background,66,2.380952381
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Any other Black/African/Caribbean background,22,0.793650794
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Any other Mixed/Multiple ethnic background,47,1.695526696
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Any other White background,59,2.128427128
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Any other ethnic group,39,1.406926407
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Bangladeshi,13,0.468975469
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Caribbean,7,0.252525253
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Chinese,9,0.324675325
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1886,68.03751804
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Gypsy/Roma,10,0.360750361
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Indian,20,0.721500722
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Irish,7,0.252525253
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Irish traveller,1,0.036075036
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Pakistani,190,6.854256854
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,Unknown,226,8.152958153
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,White and Asian,29,1.046176046
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,White and Black African,18,0.649350649
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Ethnicity minor,White and Black Caribbean,50,1.803751804
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Sex,Female,795,28.67965368
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Sex,Male,1977,71.32034632
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Sex,Not known,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Sex,Not specified,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Total,Total,2772,100
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity major,Asian/Asian British,10,0.778816199
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity major,Black/African/Caribbean/Black British,5,0.3894081
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity major,Mixed/Multiple ethnic groups,36,2.803738318
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity major,Other ethnic group,4,0.31152648
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity major,Unknown,61,4.750778816
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity major,White,1168,90.96573209
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,African,2,0.15576324
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Any other Asian background,3,0.23364486
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Any other Black/African/Caribbean background,3,0.23364486
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Any other Mixed/Multiple ethnic background,17,1.323987539
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Any other White background,68,5.295950156
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Any other ethnic group,4,0.31152648
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Bangladeshi,1,0.07788162
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Caribbean,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Chinese,0,0
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,English/Welsh/Scottish/Northern Irish/British,1082,84.26791277
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Gypsy/Roma,15,1.168224299
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Indian,4,0.31152648
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Irish,2,0.15576324
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Irish traveller,1,0.07788162
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Pakistani,2,0.15576324
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,Unknown,61,4.750778816
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,White and Asian,7,0.54517134
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,White and Black African,5,0.3894081
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Ethnicity minor,White and Black Caribbean,7,0.54517134
2023,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",Sex,Female,348,27.10280374
