time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,age,ehcp_or_statement,num_caseload,pc_caseload,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Age 5 to 10,Statement,395,36.985,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Age 5 to 10,Total,395,36.98502,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Total,Statement,1068,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Total,Total,1068,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Under 5,Statement,36,3.37079,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Under 5,Total,36,3.37079,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 11 to 15,Statement,781,57.511,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 11 to 15,Total,781,57.51105,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 16 to 19,Statement,73,5.37555,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 16 to 19,Total,73,5.37555,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 5 to 10,Statement,472,34.757,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Age 5 to 10,Total,472,34.757,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Total,Statement,1358,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Total,Total,1358,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Under 5,Statement,32,2.35641,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Under 5,Total,32,2.35641,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 11 to 15,Statement,1668,49.7168,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 11 to 15,Total,1668,49.71684,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 16 to 19,Statement,770,22.9508,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 16 to 19,Total,770,22.95082,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 5 to 10,Statement,872,25.9911,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Age 5 to 10,Total,872,25.99106,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Total,Statement,3355,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Total,Total,3355,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Under 5,Statement,45,1.34128,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Under 5,Total,45,1.34128,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 11 to 15,Statement,1249,50.8137,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 11 to 15,Total,1249,50.81367,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 16 to 19,Statement,211,8.58421,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 16 to 19,Total,211,8.58421,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 5 to 10,Statement,899,36.5744,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Age 5 to 10,Total,899,36.57445,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Total,Statement,2458,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Total,Total,2458,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Under 5,Statement,99,4.02766,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,Under 5,Total,99,4.02766,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 11 to 15,Statement,1257,50.6242,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 11 to 15,Total,1257,50.62424,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 16 to 19,Statement,211,8.49778,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 16 to 19,Total,211,8.49778,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 5 to 10,Statement,889,35.8035,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Age 5 to 10,Total,889,35.80346,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Total,Statement,2483,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Total,Total,2483,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Under 5,Statement,126,5.07451,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Under 5,Total,126,5.07451,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 11 to 15,Statement,14062,52.2207,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 11 to 15,Total,14062,52.22074,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 16 to 19,Statement,2153,7.9954,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 16 to 19,Total,2153,7.9954,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 5 to 10,Statement,9873,36.6644,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Age 5 to 10,Total,9873,36.66444,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Total,Statement,26928,100,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Total,Total,26928,100,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Under 5,Statement,840,3.11943,,,,,,,,
2011,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,Under 5,Total,840,3.11943,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 11 to 15,Statement,711,55.721,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 11 to 15,Total,711,55.721,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 16 to 19,Statement,97,7.60188,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 16 to 19,Total,97,7.60188,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 5 to 10,Statement,421,32.9937,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Age 5 to 10,Total,421,32.99373,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Total,Statement,1276,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Total,Total,1276,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Under 5,Statement,47,3.68339,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Under 5,Total,47,3.68339,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 11 to 15,Statement,387,45.3693,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 11 to 15,Total,387,45.36928,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 16 to 19,Statement,136,15.9437,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 16 to 19,Total,136,15.94373,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 5 to 10,Statement,292,34.2321,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Age 5 to 10,Total,292,34.23212,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Total,Statement,853,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Total,Total,853,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Under 5,Statement,38,4.45487,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,Under 5,Total,38,4.45487,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 11 to 15,Statement,425,49.4761,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 11 to 15,Total,425,49.47614,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 16 to 19,Statement,138,16.0652,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 16 to 19,Total,138,16.06519,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 5 to 10,Statement,266,30.9662,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Age 5 to 10,Total,266,30.96624,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Total,Statement,859,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Total,Total,859,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Under 5,Statement,30,3.49243,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Under 5,Total,30,3.49243,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 11 to 15,Statement,530,56.2633,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 11 to 15,Total,530,56.26327,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 16 to 19,Statement,52,5.52017,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 16 to 19,Total,52,5.52017,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 5 to 10,Statement,330,35.0318,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Age 5 to 10,Total,330,35.03185,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Total,Statement,942,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Total,Total,942,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Under 5,Statement,30,3.18471,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Under 5,Total,30,3.18471,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 11 to 15,Statement,357,52.1168,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 11 to 15,Total,357,52.11679,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 16 to 19,Statement,72,10.5109,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 16 to 19,Total,72,10.51095,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 5 to 10,Statement,230,33.5766,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Age 5 to 10,Total,230,33.57664,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Total,Statement,685,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Total,Total,685,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Under 5,Statement,26,3.79562,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,Under 5,Total,26,3.79562,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 11 to 15,Statement,572,51.3004,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 11 to 15,Total,572,51.30045,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 16 to 19,Statement,109,9.77578,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 16 to 19,Total,109,9.77578,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 5 to 10,Statement,381,34.1704,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Age 5 to 10,Total,381,34.1704,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Total,Statement,1115,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Total,Total,1115,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Under 5,Statement,53,4.75336,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Under 5,Total,53,4.75336,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 11 to 15,Statement,1463,51.7327,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 11 to 15,Total,1463,51.73267,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 16 to 19,Statement,223,7.88543,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 16 to 19,Total,223,7.88543,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 5 to 10,Statement,1041,36.8105,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Age 5 to 10,Total,1041,36.81047,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Total,Statement,2828,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Total,Total,2828,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Under 5,Statement,101,3.57143,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Under 5,Total,101,3.57143,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Age 11 to 15,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Age 11 to 15,Statement,3154,50.0317,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Age 11 to 15,Total,3154,50.03173,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Age 16 to 19,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Age 16 to 19,Statement,663,10.5171,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Age 16 to 19,Total,663,10.51713,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Age 5 to 10,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Age 5 to 10,Statement,2352,37.3096,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Age 5 to 10,Total,2352,37.30964,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Total,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Total,Statement,6304,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Total,Total,6304,100,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Under 5,EHCP,z,z,,,,,,,,
2011,Calendar year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Under 5,Statement,135,2.1415,,,,,,,,
