time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,ehcp_or_statement,age,weeks,num_children_yp
2018,Calendar year,Regional,E92000001,England,E12000002,North West,,,,statement,11 to 15,52,12
2018,Calendar year,Regional,E92000001,England,E12000002,North West,,,,statement,16 to 19,52,4
2018,Calendar year,Regional,E92000001,England,E12000002,North West,,,,EHCP,Total,38 to 51,132
2018,Calendar year,Regional,E92000001,England,E12000002,North West,,,,EHCP,Total,52,132
2018,Calendar year,Regional,E92000001,England,E12000002,North West,,,,statement,Total,38 to 51,7
2018,Calendar year,Regional,E92000001,England,E12000002,North West,,,,statement,Total,52,16
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,5 to 10,38 to 51,15
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,11 to 15,38 to 51,71
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,16 to 19,38 to 51,43
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,20 to 25,38 to 51,43
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,5 to 10,52,11
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,11 to 15,52,57
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,16 to 19,52,35
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,20 to 25,52,2
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,5 to 10,38 to 51,1
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,11 to 15,38 to 51,20
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,16 to 19,38 to 51,8
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,5 to 10,52,3
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,11 to 15,52,6
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,16 to 19,52,8
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,Total,38 to 51,172
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,EHCP,Total,52,105
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,Total,38 to 51,29
2018,Calendar year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,statement,Total,52,17
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,5 to 10,38 to 51,4
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,11 to 15,38 to 51,45
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,16 to 19,38 to 51,52
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,20 to 25,38 to 51,8
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,5 to 10,52,5
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,11 to 15,52,25
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,16 to 19,52,36
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,20 to 25,52,3
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,5 to 10,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,11 to 15,38 to 51,6
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,16 to 19,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,5 to 10,52,1
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,11 to 15,52,2
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,16 to 19,52,4
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,Total,38 to 51,109
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,EHCP,Total,52,69
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,Total,38 to 51,6
2018,Calendar year,Regional,E92000001,England,E12000004,East Midlands,,,,statement,Total,52,7
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,5 to 10,38 to 51,5
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,11 to 15,38 to 51,24
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,16 to 19,38 to 51,79
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,20 to 25,38 to 51,57
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,5 to 10,52,10
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,11 to 15,52,42
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,16 to 19,52,54
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,20 to 25,52,9
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,5 to 10,38 to 51,1
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,11 to 15,38 to 51,8
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,16 to 19,38 to 51,9
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,5 to 10,52,1
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,11 to 15,52,16
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,16 to 19,52,6
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,Total,38 to 51,165
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,EHCP,Total,52,115
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,Total,38 to 51,18
2018,Calendar year,Regional,E92000001,England,E12000005,West Midlands,,,,statement,Total,52,23
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,5 to 10,38 to 51,79
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,11 to 15,38 to 51,184
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,16 to 19,38 to 51,86
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,20 to 25,38 to 51,24
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,5 to 10,52,12
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,11 to 15,52,62
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,16 to 19,52,60
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,20 to 25,52,14
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,5 to 10,38 to 51,16
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,11 to 15,38 to 51,42
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,16 to 19,38 to 51,5
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,5 to 10,52,1
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,11 to 15,52,32
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,16 to 19,52,9
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,Total,38 to 51,373
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,EHCP,Total,52,148
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,Total,38 to 51,63
2018,Calendar year,Regional,E92000001,England,E12000006,East of England,,,,statement,Total,52,42
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,under 5,38 to 51,1
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,5 to 10,38 to 51,54
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,11 to 15,38 to 51,372
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,16 to 19,38 to 51,311
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,20 to 25,38 to 51,101
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,5 to 10,52,21
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,11 to 15,52,99
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,16 to 19,52,85
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,20 to 25,52,18
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,5 to 10,38 to 51,16
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,11 to 15,38 to 51,88
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,16 to 19,38 to 51,32
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,5 to 10,52,3
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,11 to 15,52,21
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,16 to 19,52,12
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,Total,38 to 51,839
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,EHCP,Total,52,223
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,Total,38 to 51,136
2018,Calendar year,Regional,E92000001,England,E12000008,South East,,,,statement,Total,52,36
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,5 to 10,38 to 51,24
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,11 to 15,38 to 51,92
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,16 to 19,38 to 51,119
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,20 to 25,38 to 51,57
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,5 to 10,52,4
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,11 to 15,52,69
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,16 to 19,52,45
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,20 to 25,52,4
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,5 to 10,38 to 51,2
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,11 to 15,38 to 51,27
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,16 to 19,38 to 51,5
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,5 to 10,52,1
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,11 to 15,52,17
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,16 to 19,52,7
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,Total,38 to 51,292
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,EHCP,Total,52,122
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,Total,38 to 51,34
2018,Calendar year,Regional,E92000001,England,E12000009,South West,,,,statement,Total,52,25
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,5 to 10,38 to 51,8
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,11 to 15,38 to 51,49
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,16 to 19,38 to 51,60
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,20 to 25,38 to 51,23
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,under 5,52,1
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,5 to 10,52,2
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,11 to 15,52,28
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,16 to 19,52,32
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,20 to 25,52,9
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,5 to 10,38 to 51,1
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,11 to 15,38 to 51,16
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,16 to 19,38 to 51,9
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,5 to 10,52,0
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,11 to 15,52,7
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,16 to 19,52,7
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,Total,38 to 51,140
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,EHCP,Total,52,72
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,Total,38 to 51,26
2018,Calendar year,Regional,E92000001,England,E13000001,Inner London,,,,statement,Total,52,14
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,5 to 10,38 to 51,9
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,11 to 15,38 to 51,69
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,16 to 19,38 to 51,91
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,20 to 25,38 to 51,54
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,5 to 10,52,2
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,11 to 15,52,36
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,16 to 19,52,47
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,20 to 25,52,12
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,under 5,38 to 51,0
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,5 to 10,38 to 51,4
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,11 to 15,38 to 51,33
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,16 to 19,38 to 51,27
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,under 5,52,0
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,5 to 10,52,3
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,11 to 15,52,21
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,16 to 19,52,11
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,Total,38 to 51,223
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,EHCP,Total,52,97
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,Total,38 to 51,64
2018,Calendar year,Regional,E92000001,England,E13000002,Outer London,,,,statement,Total,52,35
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,11 to 15,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,16 to 19,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,20 to 25,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,20 to 25,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,11 to 15,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,16 to 19,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,Total,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,EHCP,Total,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,Total,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,statement,Total,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,11 to 15,38 to 51,4
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,16 to 19,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,20 to 25,38 to 51,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,11 to 15,52,5
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,16 to 19,52,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,20 to 25,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,11 to 15,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,16 to 19,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,11 to 15,52,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,Total,38 to 51,9
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,EHCP,Total,52,9
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,Total,38 to 51,3
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,statement,Total,52,2
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,5 to 10,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,11 to 15,38 to 51,5
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,16 to 19,38 to 51,4
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,20 to 25,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,16 to 19,52,3
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,20 to 25,52,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,11 to 15,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,16 to 19,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,Total,38 to 51,13
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,EHCP,Total,52,3
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,Total,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,statement,Total,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,11 to 15,38 to 51,5
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,16 to 19,38 to 51,4
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,20 to 25,38 to 51,2
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,16 to 19,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,20 to 25,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,under 5,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,5 to 10,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,11 to 15,38 to 51,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,16 to 19,38 to 51,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,under 5,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,5 to 10,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,11 to 15,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,16 to 19,52,0
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,Total,38 to 51,11
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,EHCP,Total,52,1
2018,Calendar year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,statement,Total,38 to 51,1
